Distance,Angle,Velocity,Label
0.496094,-19.0273,0.351562,0
0.390625,-21.9583,0.351562,0
0.367188,-175.677,0.0,0
0.355469,-23.9599,-0.0390625,0
0.496094,-22.6993,0.0,0
0.425781,-18.8443,0.3125,0
0.402344,-14.5624,0.0,0
0.402344,-22.2678,-0.15625,0
0.316406,-20.4112,0.507812,0
0.417969,-176.446,0.0,0
0.378906,-16.2273,0.0,0
0.367188,-25.0167,0.0,0
0.304688,-19.7986,0.429688,0
0.453125,-18.9977,0.351562,0
0.347656,-20.8484,0.390625,0
0.316406,-23.5683,0.3125,0
0.457031,-22.1526,-0.117188,0
0.339844,-176.047,0.195312,0
0.394531,-20.8802,0.0,0
0.398438,-19.9529,0.273438,0
0.25,-19.0643,0.507812,0
0.367188,-19.2828,0.0,0
0.492188,-19.4644,-0.273438,0
0.425781,-20.413,-0.195312,0
0.378906,-19.754,-0.234375,0
0.375,-19.559,-0.15625,0
0.324219,-24.4987,-0.078125,0
0.472656,-19.2624,0.351562,0
0.34375,-17.4825,0.390625,0
0.480469,-20.9738,0.0390625,0
0.355469,-173.902,0.078125,0
0.464844,-17.2023,-0.234375,0
0.375,-21.2606,-0.234375,0
0.402344,-26.8561,0.0,0
0.414062,-35.0449,0.0,0
0.464844,-18.9996,-0.15625,0
0.476562,-19.9808,0.3125,0
